props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailMetaData
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,68.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03841,12.612187,2012-03-17T13:54:29.117Z,Af markedet,/adresse/allegade-7a-0-3000-helsingoer-02170115__7a_st____,value:1000000|sqm:68|lastPrice:1550000|sqmPr:22794|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,61.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03841,12.612187,2022-02-10T00:00:00Z,Fri handel,/adresse/allegade-7a-1-mf-3000-helsingoer-02170115__7a__1__mf,value:940000|sqm:61|lastPrice:2300000|sqmPr:37704|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,116.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03841,12.612187,2019-10-20T07:04:44.667Z,Af markedet,/adresse/allegade-7a-1-th-3000-helsingoer-02170115__7a__1__th,value:1750000|sqm:116|lastPrice:3050000|sqmPr:26293|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,68.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03841,12.612187,2023-10-03T12:36:10.075213Z,På markedet,/adresse/allegade-7a-1-tv-3000-helsingoer-02170115__7a__1__tv?udbud=355fdaf0-b842-45a9-8656-fe9d757ce004,pay:120000|sqmPr:35221|sqm:|floor:1|rooms:3|fees:2855|built:1900
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,63.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03838,12.612125,1993-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-7b-0-3000-helsingoer-02170115__7b_st____,value:960000|sqm:63|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,79.0,Eget køkken med afløb,4.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.038883,12.611559,1993-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-10a-0-3000-helsingoer-02170115_10a_st____,value:|sqm:79|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,146.0,Eget køkken med afløb,4.0,3.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.038883,12.611559,2020-06-05T17:18:49.61Z,Af markedet,/adresse/allegade-10a-1-3000-helsingoer-02170115_10a__1____,value:|sqm:146|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,100.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.038883,12.611559,1993-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-10a-2-3000-helsingoer-02170115_10a__2____,value:|sqm:100|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,100.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.038883,12.611559,1993-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-10a-3-3000-helsingoer-02170115_10a__3____,value:|sqm:100|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,95.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.038944,12.611401,2018-04-25T00:00:01Z,Af markedet,/adresse/allegade-10b-3000-helsingoer-02170115_10b_______,value:|sqm:95|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,71.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.039,12.611239,2016-12-03T09:13:00.237Z,Af markedet,/adresse/allegade-10c-0-th-3000-helsingoer-02170115_10c_st__th,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,71.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.039,12.611239,1942-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-10c-0-tv-3000-helsingoer-02170115_10c_st__tv,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,71.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.039,12.611239,2020-02-10T22:10:32.793Z,Af markedet,/adresse/allegade-10c-1-th-3000-helsingoer-02170115_10c__1__th,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,71.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.039,12.611239,2015-01-11T23:32:30.87Z,Af markedet,/adresse/allegade-10c-1-tv-3000-helsingoer-02170115_10c__1__tv,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,71.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.039,12.611239,1942-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-10c-2-th-3000-helsingoer-02170115_10c__2__th,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,71.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.039,12.611239,2017-03-14T07:26:19.517Z,Af markedet,/adresse/allegade-10c-2-tv-3000-helsingoer-02170115_10c__2__tv,value:|sqm:71|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,84.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,2002.0,Helsingør,56.039116,12.610938,2012-01-30T00:00:00Z,Familiehandel,/adresse/allegade-10d-0-th-3000-helsingoer-02170115_10d_st__th,value:1600000|sqm:84|lastPrice:1200000|sqmPr:14285|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,96.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,2002.0,Helsingør,56.039116,12.610938,2021-11-23T11:04:59.9Z,Af markedet,/adresse/allegade-10d-0-tv-3000-helsingoer-02170115_10d_st__tv,value:1850000|sqm:96|lastPrice:3400000|sqmPr:35416|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,161.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,2002.0,Helsingør,56.039116,12.610938,2011-10-07T07:27:58.28Z,Af markedet,/adresse/allegade-10d-1-th-3000-helsingoer-02170115_10d__1__th,value:2300000|sqm:161|lastPrice:2425000|sqmPr:15062|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,173.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,2002.0,Helsingør,56.039116,12.610938,2020-11-30T15:41:15.41Z,Af markedet,/adresse/allegade-10d-1-tv-3000-helsingoer-02170115_10d__1__tv,value:3300000|sqm:173|lastPrice:4495000|sqmPr:25982|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,159.0,Eget køkken med afløb,2.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1750.0,Helsingør,56.03923,12.610645,2018-03-22T14:40:01.493Z,Af markedet,/adresse/allegade-12a-0-th-3000-helsingoer-02170115_12a_st__th,value:2350000|sqm:159|lastPrice:3795000|sqmPr:23867|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,51.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1750.0,Helsingør,56.03923,12.610645,2021-11-16T00:00:00Z,Fri handel,/adresse/allegade-12a-0-tv-3000-helsingoer-02170115_12a_st__tv,value:770000|sqm:51|lastPrice:1695000|sqmPr:33235|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,89.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1750.0,Helsingør,56.03923,12.610645,2018-09-17T00:00:00Z,Fri handel,/adresse/allegade-12a-1-th-3000-helsingoer-02170115_12a__1__th,value:1300000|sqm:89|lastPrice:1995000|sqmPr:22415|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,132.0,Eget køkken med afløb,2.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1750.0,Helsingør,56.03923,12.610645,2022-06-29T00:00:00Z,Fri handel,/adresse/allegade-12a-1-tv-3000-helsingoer-02170115_12a__1__tv,value:1950000|sqm:132|lastPrice:4385000|sqmPr:33219|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,78.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1750.0,Helsingør,56.03923,12.610645,2021-01-04T00:00:00Z,Fri handel,/adresse/allegade-12a-2-3000-helsingoer-02170115_12a__2____,value:1150000|sqm:78|lastPrice:2195000|sqmPr:28141|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,98.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1700.0,Helsingør,56.039364,12.61096,1999-09-29T00:00:00Z,Fri handel,/adresse/allegade-12b-0-3000-helsingoer-02170115_12b_st____,value:1450000|sqm:98|lastPrice:1290440|sqmPr:13167|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,98.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1700.0,Helsingør,56.039364,12.61096,2022-04-04T00:00:00Z,Fri handel,/adresse/allegade-12b-1-3000-helsingoer-02170115_12b__1____,value:1450000|sqm:98|lastPrice:3895000|sqmPr:39744|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,67.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1700.0,Helsingør,56.039364,12.61096,2022-06-28T08:38:51.209214Z,Af markedet,/adresse/allegade-12b-2-3000-helsingoer-02170115_12b__2____,value:960000|sqm:67|lastPrice:2200000|sqmPr:32835|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,69.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1700.0,Helsingør,56.039444,12.611053,2022-07-22T08:37:10.764294Z,Af markedet,/adresse/allegade-12c-0-th-3000-helsingoer-02170115_12c_st__th,value:1000000|sqm:69|lastPrice:2995000|sqmPr:43405|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,140.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1700.0,Helsingør,56.039444,12.611053,2004-03-05T00:00:00Z,Fri handel,/adresse/allegade-12c-0-tv-3000-helsingoer-02170115_12c_st__tv,value:2050000|sqm:140|lastPrice:2175000|sqmPr:15535|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,43.0,Fast kogeinstallation i værelse eller på gang,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1700.0,Helsingør,56.03952,12.610873,2023-07-26T00:00:00Z,Fri handel,/adresse/allegade-12d-3000-helsingoer-02170115_12d_______,value:600000|sqm:43|lastPrice:1325000|sqmPr:30813|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1901.0,Helsingør,56.038925,12.610903,1901-01-01T00:00:00Z,Byggeår,/adresse/allegade-13-1-th-3000-helsingoer-02170115__13__1__th,value:|sqm:75|lastPrice:|sqmPr:|rooms:
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,92.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1901.0,Helsingør,56.038925,12.610903,1901-01-01T00:00:00Z,Byggeår,/adresse/allegade-13-1-tv-3000-helsingoer-02170115__13__1__tv,value:|sqm:92|lastPrice:|sqmPr:|rooms:
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1901.0,Helsingør,56.038925,12.610903,1901-01-01T00:00:00Z,Byggeår,/adresse/allegade-13-2-th-3000-helsingoer-02170115__13__2__th,value:|sqm:75|lastPrice:|sqmPr:|rooms:
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,92.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1901.0,Helsingør,56.038925,12.610903,1901-01-01T00:00:00Z,Byggeår,/adresse/allegade-13-2-tv-3000-helsingoer-02170115__13__2__tv,value:|sqm:92|lastPrice:|sqmPr:|rooms:
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,57.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1901.0,Helsingør,56.038925,12.610903,1901-01-01T00:00:00Z,Byggeår,/adresse/allegade-13-3-th-3000-helsingoer-02170115__13__3__th,value:|sqm:57|lastPrice:|sqmPr:|rooms:
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,57.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1901.0,Helsingør,56.038925,12.610903,1901-01-01T00:00:00Z,Byggeår,/adresse/allegade-13-3-tv-3000-helsingoer-02170115__13__3__tv,value:|sqm:57|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,2022-07-27T00:00:00Z,Fri handel,/adresse/allegade-14-0-th-3000-helsingoer-02170115__14_st__th,value:1200000|sqm:83|lastPrice:2075000|sqmPr:25000|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,101.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,2011-03-24T00:00:00Z,Familiehandel,/adresse/allegade-14-0-tv-3000-helsingoer-02170115__14_st__tv,value:1500000|sqm:101|lastPrice:1105000|sqmPr:10940|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,2020-02-27T00:00:00Z,Fri handel,/adresse/allegade-14-1-th-3000-helsingoer-02170115__14__1__th,value:1200000|sqm:83|lastPrice:1750000|sqmPr:21084|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,101.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,2022-06-29T00:00:00Z,Fri handel,/adresse/allegade-14-1-tv-3000-helsingoer-02170115__14__1__tv,value:1500000|sqm:101|lastPrice:3295000|sqmPr:32623|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,83.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,2017-11-20T09:18:01.607Z,Af markedet,/adresse/allegade-14-2-th-3000-helsingoer-02170115__14__2__th,value:1200000|sqm:83|lastPrice:1750000|sqmPr:21084|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,85.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,2022-05-13T20:22:38.854799Z,Af markedet,/adresse/allegade-14-2-tv-3000-helsingoer-02170115__14__2__tv,value:1200000|sqm:85|lastPrice:3250000|sqmPr:38235|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,69.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,1975-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-14-3-th-3000-helsingoer-02170115__14__3__th,value:1000000|sqm:69|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Helsingør,56.039368,12.610274,2016-12-19T07:29:39.22Z,Af markedet,/adresse/allegade-14-3-tv-3000-helsingoer-02170115__14__3__tv,value:1050000|sqm:71|lastPrice:1795000|sqmPr:25281|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,52.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-0-th-3000-helsingoer-02170115_15a_st__th,value:|sqm:52|lastPrice:4000000|sqmPr:76923|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,77.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-0-tv-3000-helsingoer-02170115_15a_st__tv,value:|sqm:77|lastPrice:4000000|sqmPr:51948|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,78.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-1-th-3000-helsingoer-02170115_15a__1__th,value:|sqm:78|lastPrice:4000000|sqmPr:51282|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,77.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-1-tv-3000-helsingoer-02170115_15a__1__tv,value:|sqm:77|lastPrice:4000000|sqmPr:51948|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,78.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-2-th-3000-helsingoer-02170115_15a__2__th,value:|sqm:78|lastPrice:4000000|sqmPr:51282|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,77.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-2-tv-3000-helsingoer-02170115_15a__2__tv,value:|sqm:77|lastPrice:4000000|sqmPr:51948|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,70.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-3-th-3000-helsingoer-02170115_15a__3__th,value:|sqm:70|lastPrice:4000000|sqmPr:57142|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,70.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03903,12.610643,2015-04-29T00:00:00Z,Fri handel,/adresse/allegade-15a-3-tv-3000-helsingoer-02170115_15a__3__tv,value:|sqm:70|lastPrice:4000000|sqmPr:57142|rooms:
Hverken badeværelse eller adgang til badeværelse,Fritliggende enfamilieshus (parcelhus),Mursten,Ovn til fast og flydende brændsel,40.0,Eget køkken med afløb,1.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1898.0,Helsingør,56.03881,12.610448,1898-01-01T00:00:00Z,Byggeår,/adresse/allegade-15b-3000-helsingoer-02170115_15b_______,value:610000|sqm:40|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,90.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03911,12.610468,2022-05-26T00:00:00Z,Familiehandel,/adresse/allegade-17-0-3000-helsingoer-02170115__17_st____,value:|sqm:90|lastPrice:696450|sqmPr:7738|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,90.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03911,12.610468,2022-05-26T00:00:00Z,Familiehandel,/adresse/allegade-17-1-3000-helsingoer-02170115__17__1____,value:|sqm:90|lastPrice:696450|sqmPr:7738|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,90.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03911,12.610468,2022-05-26T00:00:00Z,Familiehandel,/adresse/allegade-17-2-3000-helsingoer-02170115__17__2____,value:|sqm:90|lastPrice:696450|sqmPr:7738|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,90.0,Eget køkken med afløb,4.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03911,12.610468,2022-05-26T00:00:00Z,Familiehandel,/adresse/allegade-17-3-3000-helsingoer-02170115__17__3____,value:|sqm:90|lastPrice:696450|sqmPr:7738|rooms:
Badeværelse i enheden,Række- og kædehus,Mursten,Fjernvarme/blokvarme,113.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1988.0,Helsingør,56.03961,12.609606,2003-01-01T00:00:00Z,Ombygningsår,/adresse/allegade-18-3000-helsingoer-02170115__18_______,value:|sqm:113|lastPrice:|sqmPr:|rooms:
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,52.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03916,12.610336,2017-09-28T00:00:00Z,Fri handel,/adresse/allegade-19-0-th-3000-helsingoer-02170115__19_st__th,value:|sqm:52|lastPrice:6800000|sqmPr:130769|rooms:
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,46.0,Eget køkken med afløb,3.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1900.0,Helsingør,56.03916,12.610336,2017-09-28T00:00:00Z,Fri handel,/adresse/allegade-19-0-tv-3000-helsingoer-02170115__19_st__tv,value:|sqm:46|lastPrice:6800000|sqmPr:147826|rooms:
